diff_pressure_horizontal,diff_pressure_vertical,diff_pressure_central,time,accel_x,accel_y,accel_z
27.81666756,22.61666679,276.0499878,4057.2365776776937,0.07664062828,-2.739902496,17.01900864
26.53333282,24.04999924,276.1333313,4057.246577693906,-2.414179802,-0.3592529595,14.24078655
26.56666756,24.04999924,276.2999878,4057.2565777101186,-1.877695441,0.7664062977,14.22641659
27.36666679,22.96666718,275.5499878,4057.2665777263305,-2.490820408,-0.8238867521,17.22498131
27.54999924,23.91666603,275.0166626,4057.276577742543,-2.553090811,-3.271596909,19.46612167
28.53333282,24.64999962,275.3333435,4057.286577758755,-2.653681755,-2.816543102,19.34217834
28.28333282,24.45000076,275.4833374,4057.2965777749673,-1.049018621,-1.805844784,19.46612167
26.06666756,23.88333321,273.8500061,4057.3065777911797,-2.921923876,-0.0239501968,18.45602036
24.51666641,23.01666641,273.9833374,4057.3165778073917,-3.697910309,1.480122089,11.05541039
24.63333321,22.76666641,273.5,4057.326577823604,-2.773432732,-0.9532178044,19.46612167
24.91666603,23.36666679,273.4500122,4057.336577839816,-2.016606569,-3.511098862,19.46612167
25.03333282,23.48333359,272.8666687,4057.3465778560285,-1.705253959,-4.59364748,16.75076675
26.66666603,23.45000076,271.7166748,4057.356577872241,-0.5508545041,-0.8478369713,17.94348717
27.96666718,24.48333359,271.7833252,4057.366577888453,-2.289638758,0.009580078535,13.71388245
27.98333359,25.51666641,273.0499878,4057.3765779046653,-0.9532178044,0.2969824374,15.14610386
28.46666718,27.14999962,273.4500122,4057.3865779208772,-2.572251081,-2.332749128,19.46612167
29.71666718,27.39999962,273.2166748,4057.3965779370897,-1.820214868,-2.529140711,19.46612167
28.61666679,27.60000038,273.4500122,4057.406577953302,-1.149609447,-2.553090811,19.46612167
26.88333321,27.0,273.1166687,4057.416577969514,-3.190166235,-0.4454736412,15.00240326
25.18333244,22.76666641,270.5166626,4057.4265779857265,-2.639311552,0.3305127025,14.44196796
26.71666718,22.5,269.2333374,4057.4365780019384,-2.648891687,0.0239501968,18.08718872
28.68333244,24.73333359,267.5333252,4057.446578018151,-2.495610476,-2.974614382,19.46612167
26.14999962,27.83333397,264.3999939,4057.4565780343632,-2.624941587,-3.463198423,19.09309578
22.79999924,27.51666641,261.3333435,4057.466578050575,1.3891114,-1.619033217,19.46612167
19.01666641,23.64999962,258.7333374,4057.4765780667876,-3.190166235,-0.04311035201,19.46612167
17.78333282,18.70000076,263.5833435,4057.486578083,-2.189048052,0.3736230731,11.23264217
20.38333321,17.81666756,269.6333313,4057.496578099212,-1.441801786,-1.619033217,19.46612167
19.08333397,13.5,273.3833313,4057.5065781154244,-2.739902496,-3.78413105,19.46612167
18.98333359,9.0,269.8666687,4057.5165781316364,-1.36516118,-3.80808115,19.46612167
21.25,8.183333397,271.2999878,4057.526578147849,-1.140029311,-1.360371113,19.46612167
23.56666756,8.133333206,269.7166748,4057.536578164061,-2.505190611,0.3592529595,19.46612167
23.78333282,9.199999809,269.0833435,4057.546578180273,-1.623823285,0.4215234518,17.51238441
23.10000038,9.649999619,270.4500122,4057.5565781964856,-1.437011838,-2.759062529,19.46612167
23.48333359,9.466666222,272.1499939,4057.5665782126976,-2.672842026,-4.100273609,19.46612167
23.61666679,11.08333302,278.6166687,4057.57657822891,-2.035766602,-3.190166235,19.46612167
22.23333359,12.76666641,285.25,4057.5865782451224,-2.907553911,-2.538720846,19.46612167
9.399999619,1.600000024,296.5,4057.5965782613343,-2.720742226,-0.5412744284,19.46612167
-4.550000191,1.466666698,296.0,4057.6065782775468,-2.811753035,0.4119433761,19.46612167
-22.86666679,21.53333282,307.4666748,4057.6165782937587,-1.983076215,-1.254990339,19.46612167
-36.06666565,48.18333435,319.4833374,4057.626578309971,-0.4837939739,-3.22369647,19.46612167
-46.23333359,47.31666565,323.2166748,4057.6365783261836,0.9723779559,-1.341210961,19.46612167
-48.81666565,43.84999847,319.8666687,4057.6465783423955,-2.41896987,-0.9101074338,19.46612167
-44.61666489,51.03333282,316.3666687,4057.656578358608,-2.931504011,0.08622070402,12.64091396
-46.41666794,45.06666565,315.0833435,4057.66657837482,-2.021396637,-0.5316943526,18.15903854
-51.36666489,24.71666718,312.0833435,4057.6765783910323,1.278940439,-2.505190611,19.46612167
-46.81666565,11.48333359,302.6333313,4057.6865784072447,0.4215234518,-3.147055864,19.17931747
-37.61666489,10.51666641,294.0333252,4057.6965784234567,-6.543193817,0.205971688,19.46612167
-31.35000038,10.83333302,298.4333191,4057.706578439669,-5.700146675,-0.799936533,19.46612167
-46.11666489,21.5,298.5333252,4057.716578455881,-0.6418652534,-0.3400927782,14.93534279
-38.61666489,28.83333397,298.1499939,4057.7265784720935,-0.08622070402,-1.360371113,19.46612167
-24.01666641,45.71666718,295.1333313,4057.736578488306,-1.719624043,-4.440366268,19.46612167
-22.10000038,64.56666565,304.0,4057.746578504518,-6.399492264,-3.137475729,19.46612167
-28.83333397,77.48332977,309.3333435,4057.7565785207303,0.06227051094,-0.2299218774,19.46612167
-31.56666756,90.75,310.6499939,4057.7665785369427,-2.011816502,-0.5795947313,19.46612167
-32.20000076,102.5,306.3999939,4057.7765785531546,-1.02985847,-0.5795947313,16.03705215
-26.76666641,102.6999969,308.6000061,4057.786578569367,-4.847519875,-0.6274951696,15.83107948
-14.55000019,73.01667023,309.2999878,4057.796578585579,0.7280859947,-2.270478725,12.06131935
-11.11666679,60.70000076,308.8500061,4057.8065786017914,-3.118315458,-0.6370752454,16.19033241
-13.26666641,59.46666718,303.9666748,4057.816578618004,1.595083117,2.208208084,12.13316917
-11.83333302,66.0,297.7166748,4057.826578634216,-1.647773504,2.835703135,-0.2969824374
-8.733333588,71.59999847,293.3166809,4057.8365786504282,0.5652246475,0.6897656322,12.10921955
-12.61666679,74.06666565,288.0499878,4057.84657866664,-4.684658527,-0.4406836033,6.361172199
-17.5,85.78333282,287.1499939,4057.8565786828526,-3.779340982,-1.23104012,1.379531264
-20.03333282,88.69999695,294.1166687,4057.866578699065,-3.314707279,2.356699228,6.159990311
-24.31666756,79.08333588,291.9666748,4057.876578715277,-1.959126115,-0.08143066615,-0.9723779559
-15.66666698,63.04999924,298.2166748,4057.8865787314894,-4.445156574,0.3305127025,-0.105380863
-10.83333302,62.68333435,301.8166809,4057.8965787477014,-2.955454111,-1.23104012,1.906435609
-12.55000019,64.48332977,299.1000061,4057.906578763914,-3.056045055,-3.453618288,13.08638763
-15.5,61.15000153,294.7999878,4057.916578780126,-4.445156574,-2.658471823,18.14466858
-15.78333378,55.25,292.1666565,4057.926578796338,-3.305127144,-0.4742138982,16.68370628
-13.44999981,39.98333359,292.75,4057.9365788125506,-4.445156574,-0.2107617259,10.0303421
-7.849999905,27.5,298.0499878,4057.9465788287625,-5.767207146,0.3305127025,4.622387886
-1.383333325,22.71666718,298.7166748,4057.956578844975,-0.4358935654,-1.772314548,11.6397953
0.5666666627,30.93333244,294.8500061,4057.9665788611874,-2.150727749,-3.654799938,6.715634823
0.8166666627,34.40000153,301.7999878,4057.9765788773993,-0.8717871308,0.2634521723,14.40364838
-1.533333302,37.28333282,307.1166687,4057.9865788936117,-4.564907551,-2.730322361,19.46612167
-5.416666508,43.40000153,303.0499878,4057.9965789098237,-2.007026434,0.6849756241,5.877377987
-2.466666698,47.75,293.7666626,4058.006578926036,-0.9580078721,2.409389734,9.685459137
6.599999905,55.04999924,287.2833252,4058.0165789422485,-0.07664062828,-1.216669917,18.6332531
17.81666756,58.59999847,282.8999939,4058.0265789584605,-5.75762701,-1.360371113,13.2971487
26.70000076,58.51666641,277.8166809,4058.036578974673,0.01437011734,-0.004790039267,17.16750145
30.06666756,61.48333359,280.3166809,4058.0465789908853,-3.333867311,0.5795947313,9.81000042
25.66666603,61.70000076,284.4833374,4058.0565790070973,-2.739902496,-0.2778222859,7.448511124
18.51666641,62.93333435,285.7333374,4058.0665790233097,-2.002236366,-1.743574262,8.914262772
15.38333321,64.58333588,286.8333435,4058.0765790395217,-1.183139682,-2.715952158,10.11656284
14.53333378,68.51667023,293.0166626,4058.086579055734,-3.051254988,-2.093247175,13.92943382
10.75,69.8833313,293.1833191,4058.0965790719465,-4.536167145,1.825004935,13.6755619
7.933333397,81.28333282,290.9333191,4058.1065790881585,-6.480923176,0.1484912187,8.655600548
2.799999952,92.19999695,287.4500122,4058.116579104371,-4.871469975,0.3257226646,6.935976982
-4.400000095,84.41666412,287.2166748,4058.126579120583,-4.263134956,-5.053491592,19.46612167
-2.516666651,45.73333359,292.9166565,4058.1365791367953,-5.221142769,-2.84528327,11.59668541
5.400000095,39.90000153,290.6000061,4058.1465791530077,-2.404599667,1.269360423,16.42025375
12.5666666,43.0,284.5333252,4058.1565791692196,-0.8143066764,-1.240620136,19.46612167
20.68333244,37.43333435,278.8999939,4058.166579185432,-2.615361452,1.92559576,2.907553911
25.68333244,20.13333321,278.9333191,4058.176579201644,-1.99265635,-3.156635761,16.64538574
26.14999962,8.983333588,278.3666687,4058.1865792178564,0.5364844203,-3.899091959,12.21938992
33.26666641,5.199999809,275.0833435,4058.196579234069,1.417851567,-1.417851567,6.773115635
47.26666641,4.966666698,268.2166748,4058.206579250281,1.149609447,-0.5987548828,18.93502617
56.34999847,3.75,264.4666748,4058.216579266493,-1.302890658,2.921923876,15.62510777
